customer_id,signup_date,tenure_days,recency,frequency,monetary_value,web_sessions,page_views,cart_additions,click_through_rate,churn
CUST_31860,2025-09-15,320,26,8,280.51,24,216,5,0.044,0
CUST_31861,2026-03-21,133,4,7,235.44,21,168,6,0.3084,0
CUST_31862,2024-11-14,625,32,8,318.35,48,240,6,0.297,0
CUST_31863,2025-08-28,338,21,9,128.82,27,135,7,0.1129,0
CUST_31864,2026-02-09,173,25,11,454.07,66,528,7,0.1762,0
CUST_31865,2025-11-21,253,52,7,219.68,35,175,4,0.1995,0
CUST_31866,2025-06-17,410,3,7,392.36,14,126,6,0.4941,0
CUST_31867,2025-09-01,334,146,8,641.53,32,320,6,0.1534,1
CUST_31868,2026-01-10,203,33,5,310.23,35,105,5,0.0803,1
CUST_31869,2025-09-12,323,82,9,323.59,18,144,5,0.2075,1
CUST_31870,2025-11-11,263,17,8,379.8,16,80,5,0.3107,0
CUST_31871,2025-01-26,552,16,9,441.37,36,144,8,0.4932,0
CUST_31872,2024-08-16,715,105,6,250.5,42,294,6,0.2742,1
CUST_31873,2025-02-27,520,5,8,431.0,56,448,5,0.2749,0
CUST_31874,2025-06-19,408,4,6,212.96,18,108,5,0.2472,0
CUST_31875,2024-10-04,666,53,10,397.39,30,330,9,0.2903,0
CUST_31876,2025-06-07,420,28,7,141.19,42,462,6,0.3615,0
CUST_31877,2026-01-18,195,56,7,339.13,49,490,4,0.2678,1
CUST_31878,2026-06-27,35,25,9,325.03,45,180,7,0.1449,0
CUST_31879,2024-09-11,689,10,5,262.69,30,330,6,0.2898,0
CUST_31880,2024-12-12,597,56,6,299.9,30,210,5,0.2735,0
CUST_31881,2024-12-01,608,1,9,445.86,18,54,7,0.2107,0
CUST_31882,2026-02-13,169,26,10,363.71,70,700,8,0.1101,0
CUST_31883,2025-01-05,573,27,8,511.38,16,128,5,0.1134,0
CUST_31884,2026-01-05,208,3,7,327.84,35,210,4,0.1288,0
CUST_31885,2025-12-06,238,12,7,352.88,28,280,6,0.2818,0
CUST_31886,2025-06-14,413,13,4,181.98,24,72,3,0.2023,0
CUST_31887,2025-10-11,294,100,7,97.98,49,196,4,0.1983,1
CUST_31888,2026-07-08,24,32,8,172.38,48,384,4,0.1562,0
CUST_31889,2025-07-07,390,49,11,328.22,55,550,7,0.1389,0
CUST_31890,2025-04-02,486,2,4,144.21,28,196,3,0.3023,0
CUST_31891,2026-02-16,166,4,7,321.03,42,168,6,0.4062,0
CUST_31892,2024-11-09,630,37,4,237.72,24,72,4,0.1028,0
CUST_31893,2026-03-16,138,81,8,371.48,40,400,5,0.17,1
CUST_31894,2024-08-20,711,2,8,190.12,24,120,5,0.1507,0
CUST_31895,2025-01-11,567,184,6,195.57,12,60,6,0.0573,1
CUST_31896,2025-05-20,438,97,1,27.28,4,20,3,0.2668,1
CUST_31897,2025-02-10,537,92,3,171.95,21,105,5,0.6542,1
CUST_31898,2025-02-20,527,1,9,453.72,54,486,6,0.1962,0
CUST_31899,2026-01-28,185,23,7,317.11,35,385,7,0.1787,0
CUST_31900,2024-12-30,579,71,11,415.96,33,297,8,0.3822,0
CUST_31901,2026-03-15,139,63,6,214.87,42,210,5,0.1645,1
CUST_31902,2026-01-24,189,19,7,273.43,14,154,5,0.2729,0
CUST_31903,2025-03-01,518,94,8,445.06,56,168,7,0.1163,1
CUST_31904,2025-06-28,399,45,9,239.37,36,144,7,0.3132,0
CUST_31905,2024-08-06,725,229,7,71.17,21,210,5,0.3082,1
CUST_31906,2024-09-02,698,18,3,117.03,12,96,3,0.1783,0
CUST_31907,2024-12-24,585,46,6,281.61,36,108,4,0.3803,0
CUST_31908,2026-04-03,120,24,6,185.3,12,108,3,0.2631,0
CUST_31909,2024-10-19,651,46,5,173.75,35,175,5,0.096,0
CUST_31910,2025-02-05,542,13,10,505.13,70,770,8,0.1704,0
CUST_31911,2026-06-10,52,21,2,100.68,12,36,2,0.0946,1
CUST_31912,2025-06-18,409,121,7,307.72,21,105,5,0.2104,1
CUST_31913,2025-03-28,491,15,6,298.9,36,360,6,0.0891,0
CUST_31914,2025-04-07,481,43,7,228.21,35,350,6,0.0861,0
CUST_31915,2025-02-28,519,112,5,236.43,15,60,5,0.2737,1
CUST_31916,2025-09-06,329,29,6,269.05,12,120,5,0.3304,0
CUST_31917,2025-10-06,299,53,4,162.16,16,64,4,0.6695,1
CUST_31918,2025-04-10,478,62,11,511.13,77,539,8,0.3953,0
CUST_31919,2024-09-06,694,35,6,129.6,12,96,5,0.5764,0
CUST_31920,2025-10-27,278,21,4,78.34,12,120,4,0.1189,0
CUST_31921,2024-11-15,624,74,11,367.3,33,99,9,0.4127,0
CUST_31922,2024-10-10,660,36,8,291.12,40,400,6,0.1787,0
CUST_31923,2025-05-15,443,5,4,148.33,16,80,4,0.3549,0
CUST_31924,2025-07-18,379,93,4,169.99,28,224,3,0.5248,1
CUST_31925,2026-01-18,195,15,9,436.58,54,378,5,0.3156,0
CUST_31926,2024-09-25,675,30,11,503.5,66,528,9,0.3045,0
CUST_31927,2025-11-16,258,10,6,286.38,24,168,7,0.3008,0
CUST_31928,2025-09-08,327,30,6,198.31,24,120,5,0.2328,0
CUST_31929,2026-05-03,90,6,8,304.5,40,280,5,0.188,0
CUST_31930,2025-10-29,276,37,3,119.38,15,90,3,0.3692,1
CUST_31931,2025-11-29,245,33,8,136.05,40,320,7,0.1378,0
CUST_31932,2024-08-14,717,76,10,324.22,50,350,8,0.2538,0
CUST_31933,2025-07-03,394,36,6,277.74,30,240,4,0.2325,0
CUST_31934,2024-10-10,660,23,5,154.54,35,350,4,0.2418,0
CUST_31935,2025-09-12,323,28,5,78.03,15,75,6,0.5318,0
CUST_31936,2025-06-25,402,41,8,411.2,48,384,6,0.1174,0
CUST_31937,2025-08-27,339,82,10,379.88,40,320,8,0.2757,0
CUST_31938,2025-04-18,470,1,10,317.1,40,240,9,0.2816,0
CUST_31939,2025-02-21,526,117,5,126.77,30,120,4,0.2745,1
CUST_31940,2025-08-09,357,3,8,267.68,40,200,7,0.4672,0
CUST_31941,2025-02-17,530,19,8,355.08,48,240,8,0.3225,0
CUST_31942,2025-05-02,456,18,8,145.28,16,80,6,0.4153,0
CUST_31943,2025-01-15,563,34,7,157.55,21,168,5,0.271,0
CUST_31944,2024-12-12,597,19,5,163.68,30,300,4,0.3395,0
CUST_31945,2025-10-29,276,11,7,183.23,28,252,7,0.3799,0
CUST_31946,2025-04-11,477,12,7,216.83,21,63,5,0.6652,0
CUST_31947,2024-08-27,704,189,7,374.34,28,252,6,0.4381,1
CUST_31948,2024-11-17,622,81,6,448.65,36,324,7,0.2577,1
CUST_31949,2025-12-03,241,73,9,199.9,63,567,7,0.3533,0
CUST_31950,2025-02-10,537,24,11,455.91,55,165,8,0.2458,0
CUST_31951,2026-01-10,203,123,11,602.2,44,176,9,0.3382,1
CUST_31952,2025-12-21,223,2,9,340.6,36,180,8,0.0576,0
CUST_31953,2026-07-05,27,6,9,389.29,27,162,6,0.3012,0
CUST_31954,2026-02-06,176,12,7,223.68,28,224,5,0.3113,0
CUST_31955,2024-12-23,586,46,8,431.68,32,96,4,0.4913,0
CUST_31956,2025-03-12,507,8,7,168.1,28,196,7,0.4249,0
CUST_31957,2025-05-09,449,18,5,213.17,20,160,6,0.3493,0
CUST_31958,2026-07-13,19,8,7,223.46,14,42,6,0.0427,0
CUST_31959,2025-12-28,216,72,11,472.37,77,539,9,0.3543,0
CUST_31960,2025-05-28,430,107,5,211.98,25,150,4,0.2392,1
CUST_31961,2026-07-06,26,85,3,136.82,21,231,5,0.317,1
CUST_31962,2025-06-16,411,1,5,135.91,35,350,4,0.1662,0
CUST_31963,2025-08-11,355,17,4,183.18,24,120,4,0.0496,0
CUST_31964,2025-07-10,387,45,14,292.13,28,168,9,0.2281,0
CUST_31965,2025-07-05,392,1,8,272.58,32,320,7,0.5213,0
CUST_31966,2025-12-05,239,61,4,162.34,12,132,3,0.0957,1
CUST_31967,2026-01-17,196,91,5,194.68,15,45,3,0.172,1
CUST_31968,2025-09-24,311,3,12,414.41,48,288,10,0.1549,0
CUST_31969,2025-09-14,321,25,10,455.34,50,400,7,0.388,0
CUST_31970,2025-05-13,445,16,5,174.42,30,240,6,0.2533,0
CUST_31971,2024-08-27,704,132,5,198.86,35,175,4,0.3696,1
CUST_31972,2026-03-22,132,17,6,153.64,30,330,6,0.1595,0
CUST_31973,2025-07-31,366,39,7,300.57,49,147,7,0.1042,0
CUST_31974,2024-12-07,602,1,8,162.38,32,96,6,0.2435,0
CUST_31975,2026-06-02,60,81,9,482.26,63,504,7,0.0271,1
CUST_31976,2025-12-03,241,1,11,313.38,77,847,8,0.1982,0
CUST_31977,2025-07-27,370,37,9,381.02,45,450,6,0.1363,0
CUST_31978,2025-09-27,308,60,6,192.93,30,240,5,0.2715,1
CUST_31979,2025-11-20,254,22,10,204.37,50,300,8,0.0843,0
CUST_31980,2025-08-04,362,1,5,174.01,20,60,6,0.3197,0
CUST_31981,2026-02-27,155,103,4,195.82,16,160,2,0.3503,1
CUST_31982,2025-12-26,218,20,9,311.28,63,252,8,0.1676,0
CUST_31983,2024-09-24,676,28,8,240.98,56,336,6,0.2007,0
CUST_31984,2024-10-14,656,75,6,317.24,12,60,5,0.2377,0
CUST_31985,2025-10-22,283,48,6,227.84,12,48,6,0.164,1
CUST_31986,2025-09-08,327,17,7,401.8,42,420,6,0.2172,0
CUST_31987,2025-05-26,432,35,6,259.24,42,168,7,0.1553,0
CUST_31988,2026-03-03,151,4,4,121.18,28,308,5,0.371,0
CUST_31989,2024-10-28,642,29,6,292.79,30,240,4,0.325,0
CUST_31990,2025-08-01,365,25,6,248.08,36,324,6,0.2872,0
CUST_31991,2026-02-07,175,64,7,383.62,35,315,6,0.1041,1
CUST_31992,2024-09-19,681,72,10,357.22,50,400,7,0.2174,0
CUST_31993,2026-01-26,187,92,8,302.99,56,336,5,0.1142,1
CUST_31994,2026-03-10,144,87,5,122.16,10,50,4,0.0486,1
CUST_31995,2026-04-30,93,288,7,306.6,49,392,6,0.0631,1
CUST_31996,2024-12-26,583,55,8,462.93,48,192,6,0.4239,0
CUST_31997,2026-05-22,71,43,8,354.86,16,144,7,0.1493,0
CUST_31998,2025-06-13,414,7,8,191.22,56,336,6,0.2604,0
CUST_31999,2025-07-20,377,28,7,385.59,21,147,6,0.1768,0
CUST_32000,2025-08-17,349,25,6,292.05,24,192,7,0.3407,0
CUST_32001,2026-03-06,148,59,8,586.55,24,168,6,0.2886,0
CUST_32002,2026-07-04,28,14,7,296.35,42,252,7,0.4508,0
CUST_32003,2025-10-08,297,92,7,311.68,35,140,5,0.0534,1
CUST_32004,2024-09-27,673,11,8,482.81,56,224,6,0.0574,0
CUST_32005,2025-05-23,435,29,6,285.33,18,72,6,0.3143,0
CUST_32006,2026-03-13,141,129,5,231.88,10,90,6,0.1882,1
CUST_32007,2025-12-12,232,18,8,394.39,16,80,7,0.4373,0
CUST_32008,2024-09-06,694,58,3,84.67,9,54,1,0.2857,1
CUST_32009,2024-10-01,669,18,6,221.57,42,252,6,0.3762,0
CUST_32010,2025-03-16,503,32,8,336.06,48,144,6,0.0824,0
CUST_32011,2025-10-31,274,67,3,95.87,9,72,4,0.2191,1
CUST_32012,2025-12-12,232,75,6,242.86,36,108,5,0.1844,1
CUST_32013,2024-09-28,672,83,10,516.78,40,200,7,0.202,0
CUST_32014,2025-03-16,503,4,8,227.91,48,240,8,0.5355,0
CUST_32015,2025-05-01,457,86,9,397.2,54,486,7,0.1653,0
CUST_32016,2026-04-10,113,7,1,43.65,6,66,3,0.0539,1
CUST_32017,2026-01-17,196,14,5,297.73,25,275,4,0.1604,0
CUST_32018,2026-01-30,183,159,6,124.76,42,252,5,0.1282,1
CUST_32019,2025-11-27,247,7,9,386.05,63,504,6,0.1086,0
CUST_32020,2026-04-16,107,13,9,483.05,36,360,7,0.0674,0
CUST_32021,2024-10-27,643,18,12,525.43,24,264,8,0.241,0
CUST_32022,2025-04-02,486,73,7,326.21,42,210,5,0.3731,0
CUST_32023,2025-02-17,530,17,10,400.72,70,350,8,0.0618,0
CUST_32024,2026-04-24,99,78,13,609.45,65,195,9,0.1573,0
CUST_32025,2024-09-07,693,10,9,134.69,63,441,5,0.1398,0
CUST_32026,2025-02-14,533,41,11,393.76,55,495,8,0.2107,0
CUST_32027,2025-07-02,395,144,3,95.82,18,144,4,0.3341,1
CUST_32028,2025-06-06,421,1,6,184.79,36,144,5,0.2167,0
CUST_32029,2025-11-28,246,107,7,397.5,28,112,6,0.4812,1
CUST_32030,2025-11-09,265,8,6,282.92,36,180,5,0.177,0
CUST_32031,2026-04-24,99,39,6,216.19,42,252,4,0.1475,1
CUST_32032,2025-09-02,333,2,8,493.52,40,240,7,0.1169,0
CUST_32033,2026-01-06,207,38,6,254.77,24,120,3,0.1771,0
CUST_32034,2024-10-21,649,42,11,326.65,77,385,9,0.0861,0
CUST_32035,2024-11-24,615,74,14,559.87,56,224,8,0.1062,0
CUST_32036,2024-11-18,621,24,7,239.0,49,147,5,0.1954,0
CUST_32037,2025-09-21,314,111,7,100.15,35,280,6,0.1598,1
CUST_32038,2025-07-25,372,20,9,353.41,18,144,8,0.1316,0
CUST_32039,2025-01-07,571,4,9,615.67,36,180,5,0.0751,0
CUST_32040,2025-04-21,467,22,6,199.03,30,180,6,0.1193,0
CUST_32041,2025-01-01,577,16,7,288.03,14,56,7,0.3295,0
CUST_32042,2025-02-27,520,26,3,119.68,15,135,5,0.244,0
CUST_32043,2026-05-14,79,10,8,332.3,24,240,7,0.0795,0
CUST_32044,2024-12-29,580,20,6,253.34,42,168,6,0.4656,0
CUST_32045,2025-12-08,236,97,5,213.25,35,105,3,0.4381,1
CUST_32046,2025-04-08,480,47,6,283.34,12,72,6,0.1798,0
CUST_32047,2026-05-07,86,9,8,543.9,56,280,7,0.4567,0
CUST_32048,2025-03-31,488,2,8,211.05,40,120,6,0.0974,0
CUST_32049,2024-09-06,694,10,5,164.97,10,100,3,0.361,0
CUST_32050,2024-08-19,712,23,5,303.52,15,135,5,0.4725,0
CUST_32051,2024-10-01,669,20,6,221.14,42,336,6,0.3233,0
CUST_32052,2026-06-29,33,84,9,429.59,18,72,7,0.6885,1
CUST_32053,2025-02-11,536,39,10,437.32,40,360,7,0.3194,0
CUST_32054,2024-09-03,697,83,8,355.49,56,448,8,0.2264,0
CUST_32055,2025-05-29,429,305,9,418.71,54,216,8,0.2419,1
CUST_32056,2025-07-19,378,15,9,296.77,45,450,5,0.2324,0
CUST_32057,2025-02-05,542,29,3,116.51,21,231,3,0.4945,0
CUST_32058,2026-04-29,94,55,9,475.7,36,252,8,0.1124,0
CUST_32059,2026-01-09,204,32,11,583.16,77,539,9,0.2207,0
CUST_32060,2026-02-20,162,17,7,360.47,21,147,7,0.2684,0
CUST_32061,2024-09-11,689,76,8,425.55,48,144,7,0.4379,0
CUST_32062,2025-05-01,457,100,5,218.91,35,315,5,0.215,1
CUST_32063,2025-10-26,279,14,10,188.84,60,420,8,0.3527,0
CUST_32064,2024-10-06,664,14,9,416.59,27,243,7,0.1738,0
CUST_32065,2025-02-24,523,37,6,254.01,12,60,3,0.3719,0
CUST_32066,2025-09-20,315,76,14,576.66,42,336,10,0.466,0
CUST_32067,2025-04-08,480,33,9,292.26,27,216,8,0.1794,0
CUST_32068,2025-07-18,379,2,9,414.59,63,441,9,0.2215,0
CUST_32069,2025-06-14,413,15,11,428.94,55,605,8,0.1361,0
CUST_32070,2025-03-12,507,31,9,516.1,18,180,5,0.0797,0
CUST_32071,2025-01-22,556,60,13,228.35,78,234,10,0.1292,0
CUST_32072,2025-03-25,494,67,5,280.48,25,100,5,0.0764,1
CUST_32073,2026-01-31,182,62,4,123.95,16,80,4,0.2517,1
CUST_32074,2024-11-22,617,4,8,258.16,32,288,6,0.351,0
CUST_32075,2026-04-18,105,43,5,249.21,25,200,6,0.436,1
CUST_32076,2025-09-21,314,24,6,240.75,12,72,4,0.4636,0
CUST_32077,2026-01-25,188,16,8,276.34,40,160,6,0.1839,0
CUST_32078,2024-10-10,660,79,9,412.45,63,315,8,0.1517,0
CUST_32079,2025-07-10,387,19,8,408.28,56,504,7,0.3609,0
CUST_32080,2026-06-24,38,9,5,208.75,25,200,4,0.2503,0
CUST_32081,2025-12-29,215,53,6,173.14,12,72,5,0.1167,1
CUST_32082,2026-07-11,21,6,1,42.84,6,54,1,0.3563,1
CUST_32083,2026-07-12,20,15,5,83.11,10,60,5,0.2812,0
CUST_32084,2024-10-26,644,26,10,388.08,50,250,10,0.2844,0
CUST_32085,2026-02-07,175,6,6,216.47,18,180,5,0.1459,0
CUST_32086,2024-11-28,611,15,3,115.87,15,90,5,0.4016,0
CUST_32087,2025-11-12,262,46,6,183.3,18,54,5,0.0591,1
CUST_32088,2026-02-02,180,36,7,244.75,42,252,6,0.071,0
CUST_32089,2025-05-16,442,83,8,371.74,56,616,5,0.3914,0
CUST_32090,2026-02-23,159,6,9,249.21,18,162,8,0.4415,0
CUST_32091,2025-02-22,525,89,11,514.95,66,264,9,0.1886,0
CUST_32092,2025-01-21,557,3,11,501.01,77,308,7,0.0882,0
CUST_32093,2025-02-24,523,61,4,204.52,12,96,4,0.1334,1
CUST_32094,2025-12-10,234,10,4,205.82,24,120,4,0.1554,0
CUST_32095,2024-10-11,659,105,5,67.92,15,75,4,0.0614,1
CUST_32096,2024-12-19,590,1,5,158.43,25,100,4,0.1724,0
CUST_32097,2026-05-03,90,39,6,345.54,12,132,4,0.5231,0
CUST_32098,2024-10-13,657,1,5,183.9,15,165,5,0.3008,0
CUST_32099,2025-09-02,333,59,7,353.25,28,196,7,0.1276,1
CUST_32100,2026-06-10,52,1,3,140.2,6,66,3,0.4643,0
CUST_32101,2024-12-29,580,58,8,267.12,56,224,6,0.297,0
CUST_32102,2024-10-14,656,74,7,171.32,21,105,6,0.2538,0
CUST_32103,2025-02-19,528,101,7,288.35,42,294,5,0.1428,1
CUST_32104,2025-11-14,260,20,4,167.16,8,88,3,0.2155,0
CUST_32105,2026-02-28,154,35,10,366.56,20,160,7,0.326,0
CUST_32106,2025-11-02,272,59,10,566.91,50,300,8,0.0344,0
CUST_32107,2024-11-08,631,77,5,292.64,15,135,2,0.1536,1
CUST_32108,2025-07-02,395,68,6,227.18,42,294,4,0.5796,0
CUST_32109,2025-03-27,492,84,5,174.27,35,105,6,0.2718,1
CUST_32110,2026-01-14,199,102,5,231.56,20,60,6,0.1907,1
CUST_32111,2025-09-18,317,47,11,499.17,22,110,8,0.3898,0
CUST_32112,2025-03-11,508,8,10,674.87,20,180,8,0.2251,0
CUST_32113,2026-02-04,178,80,4,184.81,20,160,5,0.3405,1
CUST_32114,2024-10-12,658,28,8,438.3,56,336,6,0.323,0
CUST_32115,2025-12-27,217,2,6,289.44,18,180,5,0.3557,0
CUST_32116,2025-06-05,422,44,2,41.99,12,96,2,0.1541,1
CUST_32117,2025-12-20,224,58,12,478.36,60,660,9,0.5722,0
CUST_32118,2026-04-08,115,27,5,240.3,15,120,5,0.2936,0
CUST_32119,2025-04-28,460,31,9,438.21,54,324,8,0.3,0
CUST_32120,2025-01-03,575,35,9,219.45,54,540,8,0.2828,0
CUST_32121,2025-07-15,382,13,4,174.92,20,140,4,0.2956,0
CUST_32122,2025-11-21,253,21,3,112.52,21,231,4,0.1656,1
CUST_32123,2025-09-30,305,74,8,440.37,40,240,7,0.1005,1
CUST_32124,2025-07-11,386,1,5,297.64,15,165,6,0.3515,0
CUST_32125,2025-05-13,445,36,5,240.29,10,70,3,0.1124,0
CUST_32126,2025-10-11,294,1,6,172.0,30,180,5,0.3454,0
CUST_32127,2025-04-07,481,10,10,200.74,70,210,6,0.5107,0
CUST_32128,2025-09-05,330,20,5,244.11,15,45,3,0.2672,0
CUST_32129,2026-05-02,91,9,5,150.31,20,180,5,0.1615,0
CUST_32130,2026-02-17,165,84,10,344.47,70,770,7,0.164,1
CUST_32131,2025-06-17,410,91,8,373.39,16,64,8,0.2626,1
CUST_32132,2025-03-09,510,7,8,275.34,16,176,7,0.1212,0
CUST_32133,2025-09-24,311,100,7,326.74,14,70,6,0.2012,1
CUST_32134,2024-09-17,683,11,6,315.14,18,126,4,0.2472,0
CUST_32135,2024-08-07,724,1,10,455.61,20,80,8,0.0578,0
CUST_32136,2025-06-06,421,60,4,157.19,24,240,4,0.4408,1
CUST_32137,2025-10-04,301,32,6,206.1,18,126,4,0.4335,0
CUST_32138,2025-03-12,507,31,4,191.52,24,192,3,0.4978,0
CUST_32139,2025-01-28,550,1,11,262.84,55,165,7,0.1343,0
CUST_32140,2025-04-18,470,172,7,283.58,49,343,5,0.4208,1
CUST_32141,2025-03-13,506,80,6,303.02,30,90,6,0.1724,1
CUST_32142,2026-07-09,23,154,9,399.75,27,108,6,0.408,1
CUST_32143,2026-03-08,146,12,9,178.93,45,270,6,0.4359,0
CUST_32144,2026-05-02,91,41,7,299.96,21,84,6,0.3193,0
CUST_32145,2026-03-09,145,61,10,430.44,70,700,8,0.2818,0
CUST_32146,2025-06-01,426,73,3,124.57,21,126,4,0.0589,1
CUST_32147,2026-04-19,104,68,8,233.33,40,320,8,0.2623,1
CUST_32148,2025-03-07,512,38,5,163.05,15,120,4,0.2683,0
CUST_32149,2024-10-27,643,1,10,353.11,70,350,8,0.476,0
CUST_32150,2024-11-03,636,230,9,520.4,54,432,8,0.4286,1
CUST_32151,2025-07-29,368,5,4,167.96,8,64,4,0.4171,0
CUST_32152,2025-10-20,285,8,4,110.13,8,72,4,0.1854,0
CUST_32153,2025-06-21,406,78,4,187.62,8,64,5,0.3301,1
CUST_32154,2025-05-12,446,4,5,181.56,30,150,4,0.4624,0
CUST_32155,2025-04-02,486,10,5,214.79,15,45,5,0.3671,0
CUST_32156,2025-09-13,322,1,9,268.22,63,189,7,0.0577,0
CUST_32157,2025-02-25,522,7,10,322.33,50,400,7,0.0702,0
CUST_32158,2026-05-24,69,48,5,250.84,35,350,4,0.3532,1
CUST_32159,2026-06-11,51,20,8,386.39,16,96,6,0.3127,0
CUST_32160,2026-05-24,69,6,12,466.49,36,396,9,0.3606,0
CUST_32161,2025-02-09,538,13,5,181.36,25,175,3,0.301,0
CUST_32162,2025-04-11,477,63,3,104.31,12,48,1,0.195,1
CUST_32163,2024-08-20,711,36,9,290.32,18,162,6,0.2742,0
CUST_32164,2025-03-27,492,29,10,539.74,30,120,8,0.104,0
CUST_32165,2025-12-19,225,2,9,485.23,36,288,7,0.0992,0
CUST_32166,2025-12-04,240,32,10,340.81,40,160,5,0.041,0
CUST_32167,2026-07-11,21,29,6,311.46,30,120,5,0.0757,1
CUST_32168,2025-01-24,554,26,8,264.15,40,120,7,0.0384,0
CUST_32169,2025-12-18,226,30,3,111.22,9,36,3,0.3266,1
CUST_32170,2026-01-10,203,3,7,330.28,14,154,5,0.3958,0
CUST_32171,2026-05-04,89,121,7,401.47,21,63,5,0.556,1
CUST_32172,2026-03-26,128,16,11,738.26,33,132,8,0.421,0
CUST_32173,2024-09-07,693,47,6,147.12,42,462,5,0.1639,0
CUST_32174,2024-11-07,632,20,6,356.18,36,252,5,0.5395,0
CUST_32175,2026-02-17,165,17,10,309.09,50,150,7,0.0738,0
CUST_32176,2025-05-08,450,58,7,365.65,49,539,7,0.2234,0
CUST_32177,2026-04-25,98,24,6,294.16,36,252,7,0.4988,0
CUST_32178,2025-12-18,226,43,13,435.72,65,325,8,0.0244,0
CUST_32179,2025-04-13,475,14,7,224.7,49,343,5,0.2551,0
CUST_32180,2026-01-22,191,13,10,212.43,50,200,9,0.3033,0
CUST_32181,2025-09-09,326,9,6,271.65,36,324,5,0.0334,0
CUST_32182,2024-08-23,708,16,10,302.92,20,180,8,0.2593,0
CUST_32183,2026-02-09,173,3,7,222.37,42,336,5,0.2362,0
CUST_32184,2024-08-16,715,3,7,331.4,49,392,8,0.2256,0
CUST_32185,2026-01-13,200,86,5,159.47,35,245,8,0.2362,1
CUST_32186,2025-04-03,485,14,5,267.58,25,225,4,0.1953,0
CUST_32187,2025-09-12,323,34,9,288.99,18,180,8,0.188,0
CUST_32188,2025-11-14,260,30,5,200.35,30,90,5,0.2631,0
CUST_32189,2025-06-29,398,45,4,130.25,12,108,4,0.286,1
CUST_32190,2026-06-06,56,46,10,483.1,20,120,7,0.2328,0
CUST_32191,2025-10-06,299,20,8,240.05,32,224,5,0.3213,0
CUST_32192,2025-09-21,314,6,5,204.36,20,80,5,0.325,0
CUST_32193,2025-05-08,450,8,7,265.92,14,126,6,0.2322,0
CUST_32194,2025-07-14,383,20,7,451.36,49,490,5,0.2394,0
CUST_32195,2025-03-19,500,36,9,310.01,45,225,7,0.383,0
CUST_32196,2025-05-08,450,42,7,369.82,14,70,7,0.4828,0
CUST_32197,2025-05-16,442,121,7,435.84,35,315,5,0.0624,1
CUST_32198,2026-01-18,195,16,10,376.31,50,150,8,0.1531,0
CUST_32199,2024-08-23,708,5,8,266.65,40,400,7,0.232,0
CUST_32200,2025-08-12,354,34,6,167.59,12,72,4,0.1843,0
CUST_32201,2025-03-14,505,3,5,124.82,25,250,3,0.3108,0
CUST_32202,2025-03-10,509,8,6,274.3,12,108,5,0.2572,0
CUST_32203,2026-02-05,177,36,8,336.25,32,192,6,0.1841,0
CUST_32204,2025-01-06,572,116,4,181.18,24,264,3,0.1454,1
CUST_32205,2025-04-18,470,9,4,165.39,28,196,3,0.4731,0
CUST_32206,2026-04-17,106,20,9,226.69,45,405,9,0.5137,0
CUST_32207,2026-04-04,119,26,9,339.18,54,432,6,0.251,0
CUST_32208,2025-05-05,453,138,6,225.49,30,300,5,0.3938,1
CUST_32209,2025-03-07,512,59,7,188.76,35,315,8,0.3058,0
CUST_32210,2025-08-24,342,18,6,163.68,18,180,5,0.4096,0
CUST_32211,2024-10-05,665,14,8,340.66,56,336,6,0.1608,0
CUST_32212,2025-01-23,555,32,5,220.86,10,90,5,0.422,0
CUST_32213,2025-02-24,523,21,6,184.46,30,180,6,0.324,0
CUST_32214,2025-11-09,265,43,12,589.77,48,192,9,0.2918,0
CUST_32215,2026-01-08,205,34,7,177.48,21,147,5,0.1284,0
CUST_32216,2026-06-01,61,1,6,287.59,12,108,5,0.0408,0
CUST_32217,2025-11-09,265,3,3,73.25,12,96,3,0.299,0
CUST_32218,2026-05-15,78,6,4,206.35,20,180,3,0.6208,0
CUST_32219,2025-09-01,334,47,12,501.69,48,288,7,0.1172,0
CUST_32220,2025-02-09,538,170,4,140.6,12,36,4,0.1622,1
CUST_32221,2025-09-29,306,27,4,157.19,28,280,4,0.307,0
CUST_32222,2026-06-19,43,7,9,273.45,45,135,8,0.3704,0
CUST_32223,2024-10-05,665,42,6,269.42,18,198,5,0.3006,0
CUST_32224,2025-05-07,451,44,7,284.14,21,147,5,0.5194,0
CUST_32225,2024-11-28,611,63,7,214.69,14,112,6,0.2961,0
CUST_32226,2024-12-09,600,55,8,291.66,56,336,7,0.1183,0
CUST_32227,2026-06-01,61,52,7,188.41,28,112,7,0.0478,1
CUST_32228,2025-05-27,431,58,7,269.21,21,231,7,0.2008,0
CUST_32229,2024-12-02,607,76,7,214.2,28,252,5,0.2557,0
CUST_32230,2025-04-23,465,101,11,623.0,66,396,6,0.4362,0
CUST_32231,2024-10-23,647,1,8,373.77,32,256,8,0.1131,0
CUST_32232,2025-01-09,569,49,5,266.93,35,350,4,0.0536,0
CUST_32233,2024-09-28,672,127,7,358.74,42,420,5,0.1808,1
CUST_32234,2026-05-05,88,63,9,288.78,54,486,8,0.204,1
CUST_32235,2026-05-26,67,3,8,431.37,32,352,6,0.1082,0
CUST_32236,2025-11-27,247,59,7,398.29,49,245,6,0.2217,1
CUST_32237,2025-12-30,214,13,6,130.38,30,210,4,0.349,0
